time,WOB,WOB_0,WOB_SP,RPM,RPM_0,RPM_SP,ROP,T,MSE,dMSEdWOB,dMSEdRPM
34,12999.4490812277,13000,13000,159.999890118162,160,160,32.9028067411676,12532.2424997255,303.823333659996,0,0
35,12999.5868109208,13000,13000,159.999926745441,160,160,32.9025670790253,12532.3926438566,303.829241357218,0,0
36,12999.6901081906,13000,13000,159.999951163628,160,160,32.9023882451268,12532.505251955,303.833658041592,0,0
37,12999.7675811429,13000,13000,159.999967442418,160,160,32.9022547295057,12532.5897080287,303.836961143861,0,0
38,12999.8256858572,13000,13000,159.999978294946,160,160,32.9021550000676,12532.653050084,303.839432186177,0,0
39,12999.8692643929,13000,13000,159.999985529964,160,160,32.9020804749225,12532.7005566255,303.841281272546,0,0
40,12999.9019482947,13000,13000,159.999990353309,160,160,32.9020247625846,12532.7361865317,303.842665287188,0,0
41,12999.926461221,13000,13000,159.999993568873,160,160,32.9019830994749,12532.7629089612,303.843701429615,0,0
42,12999.9448459158,13000,13000,159.999995712582,160,160,32.9019519329778,12532.7829507834,303.844477289728,0,0
43,12999.9586344368,13000,13000,159.999997141721,160,160,32.9019286120356,12532.7979821501,303.845058353114,0,0
44,12999.9689758276,13000,13000,159.999998094481,160,160,32.9019111573057,12532.8092556751,303.845493595873,0,0
45,12999.9767318707,13000,13000,159.999998729654,160,160,32.9018980902555,12532.8177108188,303.845819657913,0,0
46,12999.982548903,13000,13000,159.999999153103,160,160,32.9018883059731,12532.8240521766,303.846063957658,0,0
47,12999.9869116773,13000,13000,159.999999435402,160,160,32.9018809784356,12532.8288081949,303.846247017889,0,0
48,12999.990183758,13000,13000,159.999999623601,160,160,32.9018754899008,12532.8323752087,303.846384203312,0,0
49,12999.9926378185,13000,13000,159.999999749067,160,160,32.9018713782466,12532.835050469,303.846487019196,0,0
50,12999.9944783638,13000,13000,159.999999832712,160,160,32.9018682976713,12532.8370569143,303.84656408231,0,0
51,12999.9958587729,13000,13000,159.999999888474,160,160,32.9018659893503,12532.8385617482,303.846621847108,0,0
52,12999.9968940797,13000,13000,159.99999992565,160,160,32.9018642595169,12532.8396903737,303.846665149011,0,0
53,12999.9976705597,13000,13000,159.999999950433,160,160,32.9018629630802,12532.8405368427,303.846697610973,0,0
54,12999.9982529198,13000,13000,159.999999966955,160,160,32.9018619913783,12532.8411716946,303.8467219478,0,0
55,12999.9986896899,13000,13000,159.99999997797,160,160,32.9018612630189,12532.8416478334,303.846740193991,0,0
56,12999.9990172674,13000,13000,159.999999985314,160,160,32.9018607170275,12532.8420049376,303.846753874346,0,0
57,12999.9992629505,13000,13000,159.999999990209,160,160,32.9018603077194,12532.8422727657,303.846764131755,0,0
58,12999.9994472129,13000,13000,159.999999993473,160,160,32.9018600008619,12532.8424736368,303.846771822906,0,0
59,12999.9995854097,13000,13000,159.999999995648,160,160,32.9018597708012,12532.8426242901,303.846777589998,0,0
60,12999.9996890573,13000,13200,159.999999997099,160,162,32.9018595983106,12532.8427372801,303.846781914471,0,0
61,13049.9997667929,13000,13200,160.666666664733,160,162,32.6115447559138,12587.3496345225,309.144854986398,0,0
62,13087.4998250947,13000,13200,161.111111109822,160,162,32.4046297136791,12628.2298074544,312.976591308204,0,0
63,13115.624868821,13000,13200,161.407407406548,160,162,32.2580053638416,12658.8899371533,315.730832584633,0,0
64,13136.7186516158,13000,13200,161.604938271032,160,162,32.154387873051,12681.8850344275,317.704099104401,0,0
65,13152.5389887118,13000,13200,161.736625514021,160,162,32.0812183306661,12699.1313573831,319.116053326895,0,0
66,13164.4042415339,13000,13200,161.824417009348,160,162,32.0295208942691,12712.0660995998,320.126497291426,0,0
67,13173.3031811504,13000,13200,161.882944672898,160,162,31.9929415871039,12721.7671562624,320.850391019997,0,0
68,13179.9773858628,13000,13200,161.921963115266,160,162,31.9670062329881,12729.0429487593,321.369891162455,0,0
69,13184.9830393971,13000,13200,161.947975410177,160,162,31.9485724091653,12734.499793132,321.743505819089,0,0
70,13188.7372795478,13000,13200,161.965316940118,160,162,31.9354346956216,12738.5924264115,322.012843971727,0,0
71,13191.5529596609,13000,13200,161.976877960079,160,162,31.926044506709,12741.6619013711,322.207498638602,0,0
72,13193.6647197457,13000,13200,161.984585306719,160,162,31.9193129754285,12743.9640075908,322.348539502103,0,0
73,13195.2485398092,13000,13200,161.989723537813,160,162,31.9144729576181,12745.6905872556,322.450994176721,0,0
74,13196.4364048569,13000,13200,161.993149025209,160,162,31.9109826649526,12746.9855220042,322.525604618036,0,0
75,13197.3273036427,13000,13200,161.995432683472,160,162,31.9084584227688,12747.9567230657,322.58006858527,0,0
76,13197.995477732,13000,13200,161.996955122315,160,162,31.906627732481,12748.6851238617,322.619917120512,0,0
77,13198.496608299,13000,13200,161.997970081543,160,162,31.9052964669876,12749.2314244588,322.64913539031,0,0
78,13198.8724562243,13000,13200,161.998646721029,160,162,31.9043259011172,12749.6411499066,322.670602709424,0,0
79,13199.1543421682,13000,13200,161.999097814019,160,162,31.9036165913694,12749.9484439925,322.686405103657,0,0
80,13199.3657566261,13000,13200,161.999398542679,160,162,31.9030970326615,12750.1789145568,322.698057901504,0,0
81,13199.5243174696,13000,13200,161.999599028453,160,162,31.9027156534765,12750.3517674801,322.706664692364,0,0
82,13199.6432381022,13000,13200,161.999732685635,160,162,31.9024351496743,12750.4814071726,322.713031171177,0,0
83,13199.7324285767,13000,13200,161.999821790424,160,162,31.9022284610622,12750.5786369419,322.717746913317,0,0
84,13199.7993214325,13000,13200,161.999881193616,160,162,31.9020759052841,12750.651559269,322.721244286668,0,0
85,13199.8494910744,13000,13200,161.999920795744,160,162,31.9019631295531,12750.7062510142,322.723841015983,0,0
86,13199.8871183058,13000,13200,161.999947197163,160,162,31.9018796421787,12750.7472698232,322.725771022736,0,0
87,13199.9153387293,13000,13200,161.999964798108,160,162,31.9018177564588,12750.7780339299,322.727206830809,0,0
88,13199.936504047,13000,13200,161.999976532072,160,162,31.901771828817,12750.8011070099,322.728275886956,0,0
89,13199.9523780352,13000,13200,161.999984354715,160,158,31.901737707577,12750.8184118199,322.729072478081,0,0
90,13199.9642835264,13000,13200,160.666656236477,160,158,32.3378980231915,12750.8313904274,315.792982200546,0,0
91,13199.9732126448,13000,13200,159.777770824318,160,158,32.621143420856,12750.8411243831,311.343405691176,0,0
92,13199.9799094836,13000,13200,159.185180549545,160,158,32.8065709061172,12750.8484248498,308.451533805455,0,0
93,13199.9849321127,13000,13200,158.790120366363,160,158,32.9286601783141,12750.8539001999,306.55588162611,0,0
94,13199.9886990845,13000,13200,158.526746910909,160,158,33.0093684050693,12750.8580067124,305.306210910239,0,0
95,13199.9915243134,13000,13200,158.351164607273,160,158,33.062868005125,12750.8610865968,304.479295654124,0,0
96,13199.9936432351,13000,13200,158.234109738182,160,158,33.0983978852915,12750.8633965101,303.930756540505,0,0
97,13199.9952324263,13000,13200,158.156073158788,160,158,33.1220235542455,12750.8651289451,303.566277311734,0,0
98,13199.9964243197,13000,13200,158.104048772525,160,158,33.1377467984982,12750.8664282713,303.323830889172,0,0
99,13199.9973182398,13000,13200,158.06936584835,160,158,33.1482167923546,12750.867402766,303.162440948249,0,0
100,13199.9979886798,13000,13200,158.0462438989,160,158,33.1551913250133,12750.868133637,303.05495586143,0,0
101,13199.9984915099,13000,13200,158.030829265933,160,158,33.1598385455963,12750.8686817902,302.983348121951,0,0
102,13199.9988686324,13000,13200,158.020552843956,160,158,33.1629355664069,12750.8690929052,302.935632091837,0,0
103,13199.9991514743,13000,13200,158.01370189597,160,158,33.1649997244387,12750.8694012414,302.903831914017,0,0
104,13199.9993636057,13000,13200,158.009134597314,160,158,33.16637558113,12750.8696324935,302.882636862192,0,0
105,13199.9995227043,13000,13200,158.006089731542,160,158,33.1672926960864,12750.8698059327,302.868509377217,0,0
106,13199.9996420282,13000,13200,158.004059821028,160,158,33.1679040422236,12750.869936012,302.859092410521,0,0
107,13199.9997315212,13000,13200,158.002706547352,160,158,33.1683115710152,12750.8700335715,302.852815203339,0,0
108,13199.9997986409,13000,13200,158.001804364901,160,158,33.1685832359901,12750.8701067411,302.848630866827,0,0
109,13199.9998489807,13000,13200,158.001202909934,160,158,33.1687643327926,12750.8701616183,302.845841611619,0,0
110,13199.9998867355,13000,13200,158.000801939956,160,158,33.1688850552126,12750.8702027763,302.843982313338,0,0
111,13199.9999150516,13000,13200,158.000534626637,160,158,33.1689655307301,12750.8702336447,302.842742925418,0,0
112,13199.9999362887,13000,13200,158.000356417758,160,158,33.1690191767212,12750.870256796,302.84191677073,0,0
113,13199.9999522165,13000,13200,158.000237611839,160,158,33.1690549375467,12750.8702741595,302.841366076981,0,0
114,13199.9999641624,13000,13200,158.000158407893,160,158,33.1690787757638,12750.8702871821,302.840999004003,0,0
115,13199.9999731218,13000,13200,158.000105605262,160,158,33.1690946661776,12750.8702969491,302.840754330449,0,0
116,13199.9999798414,13000,13200,158.000070403508,160,158,33.1691052584971,12750.8703042743,302.840591245904,0,0
117,13199.999984881,13000,13200,158.000046935672,160,158,33.16911231908,12750.8703097682,302.840482546168,0,0
118,13199.9999886608,13000,13200,158.000031290448,160,158,33.1691170254143,12750.8703138887,302.840410097115,0,0
119,13199.9999914956,13000,12800,158.000020860299,160,162,33.1691201624306,12750.870316979,302.84036181081,0,0
120,13099.9999936217,13000,12800,159.333347240199,160,162,32.9360557742159,12641.8566942968,304.902928116479,0,0
121,13024.9999952163,13000,12800,160.222231493466,160,162,32.7921216215636,12560.0964772851,305.942520277387,0,0
122,12968.7499964122,13000,12800,160.814820995644,160,162,32.7054687178468,12498.7763145263,306.374818010174,0,0
123,12926.5624973091,13000,12800,161.209880663763,160,162,32.6549352704965,12452.7861924572,306.464927977517,0,0
124,12894.9218729819,13000,12800,161.473253775842,160,162,32.6267632909554,12418.2936009054,306.376054588178,0,0
125,12871.1914047364,13000,12800,161.648835850561,160,162,32.6121514937464,12392.4241572416,306.205260606013,0,0
126,12853.3935535523,13000,12800,161.765890567041,160,162,32.6055490612276,12373.0220744937,306.007958004002,0,0
127,12840.0451651642,13000,12800,161.843927044694,160,162,32.6035063507259,12358.4705124328,305.814000772943,0,0
128,12830.0338738732,13000,12800,161.895951363129,160,162,32.6039162147373,12347.5568408871,305.637972915942,0,0
129,12822.5254054049,13000,12800,161.930634242086,160,162,32.6055197634212,12339.3715872278,305.485628271143,0,0
130,12816.8940540537,13000,12800,161.953756161391,160,162,32.6075875943457,12333.2326469833,305.357844500428,0,0
131,12812.6705405402,13000,12800,161.969170774261,160,162,32.6097159986813,12328.6284418,305.253000182361,0,0
132,12809.5029054052,13000,12800,161.97944718284,160,162,32.6116978437852,12325.1752879125,305.168366441918,0,0
133,12807.1271790539,13000,12800,161.986298121894,160,162,32.6134416081041,12322.5854224969,305.100891739341,0,0
134,12805.3453842904,13000,12800,161.990865414596,160,162,32.6149212509768,12320.6430234352,305.0476192743,0,0
135,12804.0090382178,13000,12800,161.993910276397,160,162,32.6161456795967,12319.1862241389,305.005886810793,0,0
136,12803.0067786634,13000,12800,161.995940184265,160,162,32.6171405602636,12318.0936246667,304.973401563665,0,0
137,12802.2550839975,13000,12800,161.997293456176,160,162,32.6179378192553,12317.2741750625,304.948246637738,0,0
138,12801.6913129981,13000,12800,161.998195637451,160,162,32.6185698653617,12316.6595878594,304.928852834943,0,0
139,12801.2684847486,13000,12800,161.998797091634,160,162,32.6190666564597,12316.198647457,304.913955553373,0,0
140,12800.9513635615,13000,12800,161.999198061089,160,162,32.6194544339633,12315.8529421553,304.902547848449,0,0
141,12800.7135226711,13000,12800,161.99946537406,160,162,32.6197553977127,12315.593663179,304.893835495343,0,0
142,12800.5351420033,13000,12800,161.999643582706,160,162,32.6199878789007,12315.3992039467,304.887196798836,0,0
143,12800.4013565025,13000,12800,161.999762388471,160,162,32.6201667480925,12315.2533595225,304.882148125594,0,0
144,12800.3010173769,13000,12800,161.999841592314,160,162,32.6203039071067,12315.1439762044,304.878315168829,0,0
145,12800.2257630326,13000,12800,161.999894394876,160,162,32.6204087820363,12315.0619387158,304.875409472673,0,0
146,12800.1693222745,13000,12800,161.999929596584,160,162,32.6204887758798,12315.0004105994,304.873209541843,0,0
147,12800.1269917059,13000,12800,161.999953064389,160,162,32.6205496633347,12314.954264512,304.871545817529,0,0
148,12800.0952437794,13000,12800,161.999968709593,160,162,32.6205959238176,12314.9196549465,304.870288837995,0,0
149,12800.0714328345,13000,12800,161.999979139729,160,158,32.620631015876,12314.8936977724,304.869339977885,0,0
150,12800.0535746259,13000,12800,160.666652759819,160,158,33.0200599062256,12314.8742298918,298.735556296653,0,0
151,12800.0401809694,13000,12800,159.777768506546,160,158,33.2785931603526,12314.8596289813,294.796390896355,0,0
152,12800.0301357271,13000,12800,159.185179004364,160,158,33.4474533398744,12314.8486782985,292.23444469825,0,0
153,12800.0226017953,13000,12800,158.790119336243,160,158,33.558459221204,12314.8404652864,290.554277563719,0,0
154,12800.0169513465,13000,12800,158.526746224162,160,158,33.6317625366848,12314.8343055273,289.446307367623,0,0
155,12800.0127135099,13000,12800,158.351164149441,160,158,33.6803190394427,12314.829685708,288.712990534908,0,0
156,12800.0095351324,13000,12800,158.234109432961,160,158,33.7125510295523,12314.8262208435,288.226458998486,0,0
157,12800.0071513493,13000,12800,158.156072955307,160,158,33.7339772728639,12314.8236221951,287.903138464356,0,0
158,12800.005363512,13000,12800,158.104048636871,160,158,33.7482340647102,12314.8216732088,287.68804647816,0,0
159,12800.004022634,13000,12800,158.069365757914,160,158,33.7577264983379,12314.8202114691,287.544851405752,0,0
160,12800.0030169755,13000,12800,158.04624383861,160,158,33.7640494693742,12314.8191151643,287.449474936956,0,0
161,12800.0022627316,13000,12800,158.03082922574,160,158,33.7682624640559,12314.8182929358,287.385927966563,0,0
162,12800.0016970487,13000,12800,158.02055281716,160,158,33.7710701299519,12314.8176762643,287.343578968627,0,0
163,12800.0012727865,13000,12800,158.013701878107,160,158,33.7729414893332,12314.8172137607,287.315352552628,0,0
164,12800.0009545899,13000,12800,158.009134585404,160,158,33.7741888955688,12314.8168668831,287.296537191405,0,0
165,12800.0007159424,13000,12800,158.006089723603,160,158,33.7750204399394,12314.8166067248,287.283994221356,0,0
166,12800.0005369568,13000,12800,158.004059815735,160,158,33.7755747870088,12314.8164116061,287.275632213155,0,0
167,12800.0004027176,13000,12800,158.002706543824,160,158,33.7759443527279,12314.8162652671,287.270057306027,0,0
168,12800.0003020382,13000,12800,158.001804362549,160,158,33.776190736358,12314.8161555128,287.266340429976,0,0
169,12800.0002265287,13000,12800,158.001202908366,160,158,33.7763549995214,12314.8160731971,287.263862266885,0,0
170,12800.0001698965,13000,12800,158.000801938911,160,158,33.7764645149866,12314.8160114603,287.262209955086,0,0
171,12800.0001274224,13000,12800,158.00053462594,160,158,33.7765375308172,12314.8159651577,287.261108253235,0,0
172,12800.0000955668,13000,12800,158.000356417294,160,158,33.7765862124017,12314.8159304308,287.260373661136,0,0
173,12800.0000716751,13000,12800,158.000237611529,160,158,33.7766186701639,12314.8159043856,287.259883838271,0,0
174,12800.0000537563,13000,12800,158.000158407686,160,158,33.7766403112456,12314.8158848517,287.259557217862,0,0
175,12800.0000403172,13000,12800,158.000105605124,160,158,33.7766547405833,12314.8158702013,287.259339416722,0,0
176,12800.0000302379,13000,12800,158.000070403416,160,158,33.776664361613,12314.8158592135,287.259194175166,0,0
177,12800.0000226784,13000,12800,158.000046935611,160,158,33.7766707767399,12314.8158509726,287.259097316802,0,0
178,12800.0000170088,13000,12800,158.000031290407,160,158,33.7766750543234,12314.8158447919,287.259032721535,0,0
179,12800.0000127566,13000,13200,158.000020860271,160,162,33.7766779066706,12314.8158401565,287.258989640742,0,0
180,12900.0000095675,12997.5,13197.5,159.333347240181,159.98,161.98,33.2586952567898,12423.8294616798,296.757068321346,0.0421343762366543,4.72874946997553
181,12974.3750071756,12995,13195,160.215564826787,159.96,161.96,32.8789460128512,12504.9083426661,303.786569246143,0.0421019745906268,4.72538645826921
182,13029.5312553817,12992.5,13192.5,160.797043217858,159.94,161.94,32.6067171685295,12565.0361682496,308.891712223637,0.0420250349793096,4.71774326751219
183,13070.2734415363,12990,13190,161.178028811905,159.92,161.92,32.4146398142329,12609.450702281,312.544535106071,0.0419356549882714,4.70897364182354
184,13100.2050811522,12987.5,13187.5,161.42535254127,159.9,161.9,32.2809199645377,12642.0802676482,315.124052096154,0.0418463880768887,4.70029985825453
185,13122.0288108642,12985,13185,161.583568360847,159.88,161.88,32.1891189617162,12665.8711065174,316.920942477072,0.0417604259293844,4.69201175471795
186,13137.7716081481,12982.5,13182.5,161.682378907231,159.86,161.86,32.1271981088927,12683.0329005131,318.151878231629,0.0416769417804804,4.68400660062458
187,13148.9537061111,12980,13180,161.741585938154,159.84,161.84,32.0864891248066,12695.2229108535,318.975502503337,0.0415937225170617,4.67605362961227
188,13156.7152795833,12977.5,13177.5,161.774390625436,159.82,161.82,32.0608115572702,12703.6840834527,319.506689871559,0.0415083611426106,4.66791070989331
189,13161.9114596875,12975,13175,161.789593750291,159.8,161.8,32.0457828632755,12709.3486277457,319.828076192165,0.0414187265182341,4.65936797455263
190,13165.1835947656,12972.5,13172.5,161.793062500194,159.78,161.78,32.0383037765164,12712.9157008093,319.998896327431,0.0413230937635126,4.65025826177073
191,13167.0126960742,12970,13170,161.788708333462,159.76,161.76,32.0361844145381,12714.9096704507,320.061548995851,0.041220130209445,4.64045412496627
192,13167.7595220557,12967.5,13167.5,161.779138888975,159.74,161.74,32.037876823697,12715.7238125255,320.046380936295,0.0411088306141458,4.62986056797358
193,13167.6946415417,12965,13165,161.76609259265,159.72,161.72,32.0422854164377,12715.6530839254,319.975132963659,0.0409884434881811,4.61840739436255
194,13167.0209811563,12962.5,13162.5,161.7507283951,159.7,161.7,32.0486333216735,12714.9187023191,319.863405138354,0.0408584050244307,4.60604258762497
195,13165.8907358672,12960,13160,161.733818930067,159.68,161.68,32.0563684084169,12713.686580958,319.722413694042,0.0407182854375583,4.59272705387272
196,13164.4180519004,12957.5,13157.5,161.715879286711,159.66,161.66,32.0650972667888,12712.081154781,319.560241225234,0.0405677475845591,4.57843063104908
197,13162.6885389253,12955,13155,161.697252857807,159.64,161.64,32.0745388152504,12710.195749992,319.382726196283,0.0404065159898068,4.56312913623168
198,13160.766404194,12952.5,13152.5,161.678168571871,159.62,161.62,32.0844916613542,12708.100361244,319.194096403314,0.0402343540552073,4.54680221259229
199,13158.6998031455,12950,13150,161.658779047914,159.6,161.6,32.0948110974779,12705.8474845268,318.997420818079,0.0400510474453646,4.52943177105957
200,13156.5248523591,12947.5,13147.5,161.639186031943,159.58,161.58,32.1053928510317,12703.4764918326,318.794932554696,0.0398563920111591,4.51100086481782
201,13154.2686392693,12945,13145,161.619457354628,159.56,161.56,32.1161615766126,12701.0169121557,318.588260268365,0.0396501849903362,4.49149287439853
202,13151.951479452,12942.5,13142.5,161.599638236419,159.54,161.54,32.1270626838011,12698.4908922418,318.378594373022,0.0394322185430449,4.47089091338863
203,13149.588609589,12940,13140,161.579758824279,159.52,161.52,32.1380565169185,12695.9150421501,318.16680675572,0.0392022749319222,4.44917738952407
204,13147.1914571918,12937.5,13137.5,161.559839216186,159.5,161.5,32.1491141975429,12693.3018194251,317.953537229393,0.03896012284638,4.42633367428527
205,13144.7685928938,12935,13135,161.539892810791,159.48,161.48,32.1602146458808,12690.660567225,317.739256131243,0.038705514510652,4.40233984744482
206,13142.3264446704,12932.5,13132.5,161.519928540527,159.46,161.46,32.1713424403949,12687.9982929188,317.524309766129,0.0384381833164458,4.37717449258554
207,13139.8698335028,12930,13130,161.499952360351,159.44,161.44,32.1824862753019,12685.3202520328,317.308953478656,0.0381578417935637,4.35081452641967
208,13137.4023751271,12927.5,13127.5,161.479968240234,159.42,161.42,32.1936378457891,12682.6303862121,317.093375779238,0.0378641797833345,4.3232350495617
209,13134.9267813453,12925,13125,161.459978826823,159.4,157.4,32.2047910401497,12679.9316516903,316.877715983795,0.0375568627159962,4.29440920980773
210,13132.445086009,12922.5,13122.5,160.106652551215,159.38,157.38,32.6402951036339,12677.2262656428,309.999706656324,0.037365050118661,4.27939130456545
211,13129.9588145067,12920,13120,159.197768367477,159.36,157.36,32.9259725198515,12674.5158909508,305.524460875899,0.0372516940061268,4.27291149666787
212,13127.4691108801,12917.5,13117.5,158.585178911651,159.34,157.34,33.1160422118713,12671.8017747756,302.553440417237,0.0371927262206455,4.27191188572998
213,13124.97683316,12915,13115,158.170119274434,159.32,157.32,33.2443334348095,12669.084852488,300.543607966309,0.0371721798015878,4.27453461093437
214,13122.48262487,12912.5,13112.5,157.886746182956,159.3,157.3,33.3323336960833,12666.365825616,299.156442219714,0.0371793262330596,4.2796097804754
215,13119.9869686525,12910,13110,157.69116412197,159.28,157.28,33.393881366072,12663.6452203057,298.176371879867,0.0372069075781448,4.28638030847116
216,13117.4902264894,12907.5,13107.5,157.554109414647,159.26,157.26,33.4379800173459,12660.9234311668,297.464113515227,0.0372500033644912,4.29434593492491
217,13114.992669867,12905,13105,157.456072943098,159.24,157.24,33.4705304272328,12658.2007541563,296.928785341297,0.0373052849967328,4.30317061921928
218,13112.4945024003,12902.5,13102.5,157.384048628732,159.22,157.22,33.4954195918337,12655.4774112423,296.510693287378,0.0373705162847387,4.31262542639931
219,13109.9958768002,12900,13100,157.329365752488,159.2,157.2,33.5152169610052,12652.7535689004,296.170453543442,0.0374442148643442,4.32255224615597
220,13107.4969076002,12897.5,13097.5,157.286243834992,159.18,157.18,33.5316250942644,12650.0293519878,295.882004642105,0.0375254209679904,4.33284023889573
221,13104.9976807001,12895,13095,157.250829223328,159.16,157.16,33.5457739571283,12647.3048541471,295.62806648607,0.0376135388297725,4.34341031007384
222,13102.4982605251,12892.5,13092.5,157.220552815552,159.14,157.14,33.5584143068662,12644.5801456103,295.397166186602,0.0377082276980652,4.35420477250726
223,13099.9986953938,12890,13090,157.193701877034,159.12,157.12,33.5700453149863,12641.8552790515,295.18167966855,0.0378093269393497,4.36518041956212
224,13097.4990215454,12887.5,13087.5,157.169134584689,159.1,157.1,33.5809990370746,12639.1302939761,294.976537467084,0.0379168046676743,4.37630386731664
225,13094.999266159,12885,13085,157.146089723126,159.08,157.08,33.5914964320982,12636.4052200134,294.778367378531,0.0380307226575253,4.38754841759165
226,13092.4994496193,12882.5,13082.5,157.124059815417,159.06,157.06,33.601684563385,12633.680079385,294.584925582995,0.0381512125567266,4.39889194509737
227,13089.9995872145,12880,13080,157.102706543611,159.04,157.04,33.6116613250239,12630.9548887575,294.394718766482,0.0382784599639692,4.41031547590775
228,13087.4996904108,12877.5,13077.5,157.081804362407,159.019999999999,157.019999999999,33.6214918866557,12628.2296606306,294.206752932733,0.0384126940022187,4.42180223306806
229,13084.9997678081,12875,13075,157.061202908271,158.999999999999,156.999999999999,33.6312196348006,12625.5044043792,294.020366349273,0.0385541807568251,4.43333699780597
230,13082.4998258561,12872.5,13072.5,157.040801938847,158.979999999999,156.979999999999,33.6408734544725,12622.7791270344,293.835118411666,0.0387032194585323,4.44490568375397
231,13079.9998693921,12870,13070,157.020534625898,158.959999999999,156.959999999999,33.6504725760582,12620.0538338696,293.650715692637,0.0388601406470096,4.45649505468402
232,13077.4999020441,12867.5,13067.5,157.000356417265,158.939999999999,156.939999999999,33.6600298019341,12617.3285288397,293.466962727487,0.0390253057982185,4.46809253867451
233,13074.999926533,12865,13065,156.98023761151,158.919999999999,156.919999999999,33.6695536546222,12614.603214911,293.283729258587,0.0391991080724468,4.47968610684084
234,13072.4999448998,12862.5,13062.5,156.960158407673,158.899999999999,156.899999999999,33.6790498070189,12611.8778943083,293.100928433162,0.0393819739621534,4.49126419507782
235,13069.9999586748,12860,13060,156.940105605115,158.879999999999,156.879999999999,33.6885220346614,12609.1525686999,292.918502291095,0.0395743657062927,4.50281565425925
